"ID" "DTM" "P" "TMP"
1 1961-01-01 0.0878379372964486 -1.26509580361189
1 1961-01-02 0.140837194374128 -1.56688149956386
1 1961-01-03 0.627837390998219 0.0924041945840017
1 1961-01-04 0.872449375665596 0.369904203216032
1 1961-01-05 0.945832946553168 -0.0118815143372945
1 1961-01-06 0.0463280251555151 -0.516524381501183
1 1961-01-07 5.44632255966037 0.046332759498637
1 1961-01-08 2.08772612834188 -0.16473866851932
1 1961-01-09 4.17285778816965 0.456689931274676
1 1961-01-10 0.0996979069867119 -0.0561672236417635
1 1961-01-11 0.674906660773151 -0.660452934957889
1 1961-01-12 0.299834977784789 -5.21223873561712
1 1961-01-13 0 -5.22866723347653
1 1961-01-14 2.47280463402984 -1.60259578676826
1 1961-01-15 0.0285380634957973 -4.09009584594716
1 1961-01-16 0 -7.14473874208848
1 1961-01-17 0.00111187260373236 -8.78759605013564
1 1961-01-18 0 -12.0447386927018
1 1961-01-19 0 -9.76581017440649
1 1961-01-20 0.0140837196472766 -8.01866716978471
1 1961-01-21 0.115264123356124 -6.79366720043853
1 1961-01-22 1.05887331719091 -3.16902436424244
1 1961-01-23 1.54846789970906 -4.06259580745959
1 1961-01-24 0.067824230512107 -6.82938150147972
1 1961-01-25 0.00111187260373236 -10.0033098951162
1 1961-01-26 0.00111187260373236 -13.9229531405407
1 1961-01-27 0 -10.794024353173
1 1961-01-28 0 -6.97581010696809
1 1961-01-29 0 -2.9940243719059
1 1961-01-30 9.69404651065161 1.21168992645309
1 1961-01-31 15.0488250714031 2.70847564955177
1 1961-02-01 7.37727457518697 0.299189907853244
1 1961-02-02 2.26784946943629 -0.223667232284437
1 1961-02-03 2.09810362596901 -1.05545293022677
1 1961-02-04 6.57042570534296 -1.58831009185405
1 1961-02-05 0.475881476910294 -6.03509586178496
1 1961-02-06 2.65774607712098 -2.3604529306472
1 1961-02-07 3.26075166096733 0.49883277786964
1 1961-02-08 9.57507614948032 0.436332766374459
1 1961-02-09 20.4751338693556 2.13597564285689
1 1961-02-10 0.23423449629083 0.94347564610854
1 1961-02-11 9.54209050734397 1.87026130725565
1 1961-02-12 3.29670229649272 2.37454700313843
1 1961-02-13 0.780905190171247 1.82633283658021
1 1961-02-14 0.0715304708401153 2.34311845236925
1 1961-02-15 0.0155662164522531 1.71061848676965
1 1961-02-16 0.00111187260373236 3.35526130304075
1 1961-02-17 0.0296499360995297 1.64133277342058
1 1961-02-18 0.153438421827909 0.458832777592904
1 1961-02-19 1.20304613487136 1.18704705683583
1 1961-02-20 0.00111187260373236 2.98204705436649
1 1961-02-21 0.00111187260373236 2.92847561467241
1 1961-02-22 0.00111187260373236 1.79276137116034
1 1961-02-23 0.00111187260373236 2.68490415831032
1 1961-02-24 0.0296499360995297 1.89526130587197
1 1961-02-25 0.00111187260373236 0.40454704312676
1 1961-02-26 0.0348386749169474 -0.0736672331359319
1 1961-02-27 1.99618193282378 2.40383279172772
1 1961-02-28 3.60394971931191 3.262047070034
1 1961-03-01 0.762373970389035 1.11668989528837
1 1961-03-02 1.64816580075884 1.68990421250797
1 1961-03-03 2.95239239666499 2.55526134934079
1 1961-03-04 0.0151955922510089 1.3677613386971
1 1961-03-05 0.00111187260373236 3.5227613118963
1 1961-03-06 0.0151955922510089 3.71490412970009
1 1961-03-07 0.0151955922510089 5.03383268222547
1 1961-03-08 0.00111187260373236 6.15990424345981
1 1961-03-09 0.00111187260373236 4.75918993288187
1 1961-03-10 0.00111187260373236 5.65954711797316
1 1961-03-11 0.00111187260373236 6.09811845696733
1 1961-03-12 6.90361698489366 9.319189945484
1 1961-03-13 6.26354895010606 6.35204700591643
1 1961-03-14 7.95656032149195 7.20918994309981
1 1961-03-15 0.552230054772827 7.89240410517704
1 1961-03-16 0.00111187260373236 7.92633277537902
1 1961-03-17 0.00111187260373236 8.27240404591299
1 1961-03-18 0.847617536564728 6.25490425333715
1 1961-03-19 1.10149510058251 0.730261337952042
1 1961-03-20 6.52595080892549 -0.105452912531642
1 1961-03-21 6.36806492664346 0.0356184733586038
1 1961-03-22 5.18910941872721 -1.24831008287611
1 1961-03-23 1.11076073331011 3.66026132211424
1 1961-03-24 0.405833493072307 5.76954715101117
1 1961-03-25 0.133795336649128 6.10668996081091
1 1961-03-26 0.083019822763116 8.29776140470924
1 1961-03-27 1.46544806449219 1.89597563651326
1 1961-03-28 6.60118748071654 0.325618462672342
1 1961-03-29 9.62066272479174 2.66704703642124
1 1961-03-30 14.2367873228509 5.74919000032027
1 1961-03-31 0.409539742015776 3.1827613238598
1 1961-04-01 5.77988443389332 5.63526148304678
1 1961-04-02 9.48983245898796 4.47704696249019
1 1961-04-03 6.1608860282745 5.58918993322247
1 1961-04-04 3.08062831678019 7.11276141084001
1 1961-04-05 0.00111187260373236 11.379904285694
1 1961-04-06 0.0177899616597178 13.355261341358
1 1961-04-07 3.09100582677823 13.9881185209997
1 1961-04-08 5.02344040748121 7.33526138597636
1 1961-04-09 0 3.40383268869683
1 1961-04-10 0.00222374520746472 6.8809755446476
1 1961-04-11 0 8.4874041610351
1 1961-04-12 0 8.89776135872852
1 1961-04-13 0 11.2816897240953
1 1961-04-14 0.214591417048985 13.9431185639151
1 1961-04-15 2.10218039677751 12.7099039982293
1 1961-04-16 10.0231606986336 8.90490437765541
1 1961-04-17 0.00111187260373236 9.11990421689317
1 1961-04-18 0.397679766913236 11.9274044226143
1 1961-04-19 0 8.95454711763257
1 1961-04-20 0 8.79347541862635
1 1961-04-21 0 10.74669007423
1 1961-04-22 0 11.3127611145198
1 1961-04-23 0 10.3159756917859
1 1961-04-24 0.0259436941699294 12.144189952296
1 1961-04-25 0 8.51133284417981
1 1961-04-26 0.986972223972055 11.6781183840794
1 1961-04-27 5.40926007735001 9.97776119217611
1 1961-04-28 0.264625676264209 8.42240405783392
1 1961-04-29 4.80773715356056 11.1274045111698
1 1961-04-30 6.20610218839242 11.4902614510306
1 1961-05-01 6.09936227255118 11.1377614687417
1 1961-05-02 1.63185827366292 11.4602614966707
1 1961-05-03 4.51865021208465 10.5463328584849
1 1961-05-04 0.156032789773094 10.7109756897423
1 1961-05-05 3.1869974452235 14.4120472279863
1 1961-05-06 3.11509636967738 12.442404115395
1 1961-05-07 3.23295486749551 9.40597552421172
1 1961-05-08 8.33756194194041 7.53276136451868
1 1961-05-09 16.5350277852057 6.05561839872507
1 1961-05-10 9.35492520632643 5.7384757452598
1 1961-05-11 4.37558926493692 5.92847560152746
1 1961-05-12 3.56540473809794 4.94597557972919
1 1961-05-13 3.82817735772335 6.37026130661703
1 1961-05-14 0.634137990296974 5.70383272701411
1 1961-05-15 0.318366188703018 5.99133282067855
1 1961-05-16 4.15914465431303 7.59526152459973
1 1961-05-17 0.954727932049735 7.02347561991975
1 1961-05-18 0.00111187260373236 8.95668992675111
1 1961-05-19 0.0696773498338947 9.33919003880784
1 1961-05-20 0.420658456841956 9.46276130525464
1 1961-05-21 6.25131847774225 9.76597564069623
1 1961-05-22 0.00111187260373236 10.169189771779
1 1961-05-23 0.00111187260373236 9.85204697526262
1 1961-05-24 0.00111187260373236 11.6295470188592
1 1961-05-25 0.837240080717066 12.9202612419034
1 1961-05-26 2.18557088035758 15.0463326881859
1 1961-05-27 27.4847494922794 11.5163327576679
1 1961-05-28 2.18779465345484 5.55633277401663
1 1961-05-29 26.8776666666461 7.77561832856189
1 1961-05-30 2.33233803124523 7.32240418555816
1 1961-05-31 0.0730129676450918 10.1520468901131
1 1961-06-01 0.789800161612464 17.3227615068886
1 1961-06-02 0 15.1970466803048
1 1961-06-03 4.47380471568311 15.0991899543395
1 1961-06-04 10.9641756039401 15.5106183684119
1 1961-06-05 5.09793585014411 15.670618553016
1 1961-06-06 3.03318835694545 15.3534757939653
1 1961-06-07 2.05214617807152 16.4449041760214
1 1961-06-08 2.88679194982617 15.2963329606643
1 1961-06-09 0.722717167269996 16.1152612602957
1 1961-06-10 2.81007266737904 13.5141897663295
1 1961-06-11 1.33313525041158 14.0502612541649
