"ID" "DTM" "P" "TMP"
"162708" 1961-01-01 0.105266278182108 -1.39481372991507
"162708" 1961-01-02 0 -2.19481368223135
"162708" 1961-01-03 0.210532556364217 -0.394813729915066
"162708" 1961-01-04 0 0.305186273065166
"162708" 1961-01-05 0.315798842389274 0.20518627157505
"162708" 1961-01-06 0 -1.09481377759878
"162708" 1961-01-07 0.421065112728433 0.305186273065166
"162708" 1961-01-08 0.315798842389274 0.605186270084934
"162708" 1961-01-09 0.421065112728433 1.70518629392679
"162708" 1961-01-10 0 0.505186276045398
"162708" 1961-01-11 0 -0.494813753756924
"162708" 1961-01-12 0 -4.49481363454763
"162708" 1961-01-13 0 -4.0948135391802
"162708" 1961-01-14 0.315798842389274 -2.19481368223135
"162708" 1961-01-15 0.105266278182108 -2.7948138252825
"162708" 1961-01-16 0 -5.69481392064993
"162708" 1961-01-17 0 -5.39481372991507
"162708" 1961-01-18 0 -9.79481334844534
"162708" 1961-01-19 0 -8.0948135391802
"162708" 1961-01-20 0 -6.19481392064993
"162708" 1961-01-21 0 -4.89481372991507
"162708" 1961-01-22 0 -3.59481377759878
"162708" 1961-01-23 3.15798829840556 -3.69481368223135
"162708" 1961-01-24 1.26319536955709 -3.59481377759878
"162708" 1961-01-25 0 -6.89481372991507
"162708" 1961-01-26 0 -12.1948139206499
"162708" 1961-01-27 0 -10.3948137299151
"162708" 1961-01-28 0 -8.29481334844534
"162708" 1961-01-29 0 -1.59481377759878
"162708" 1961-01-30 4.00011846111883 2.10518627008493
"162708" 1961-01-31 3.26325447462933 4.10518627008493
"162708" 1961-02-01 2.10532553227037 1.10518627008493
"162708" 1961-02-02 0.736863923745912 1.00518624624308
"162708" 1961-02-03 0.842130225456867 0.20518627157505
"162708" 1961-02-04 3.26325447462933 -0.694813741835995
"162708" 1961-02-05 0 -4.19481392064993
"162708" 1961-02-06 0 -1.69481368223135
"162708" 1961-02-07 1.15792906784614 1.30518631776865
"162708" 1961-02-08 6.10544424436357 1.30518631776865
"162708" 1961-02-09 13.1582845766898 3.50518636545237
"162708" 1961-02-10 0.421065112728433 2.00518624624308
"162708" 1961-02-11 8.52656880725398 3.2051861747175
"162708" 1961-02-12 2.10532553227037 2.40518622240122
"162708" 1961-02-13 0.210532556364217 2.60518627008493
"162708" 1961-02-14 0 3.80518631776865
"162708" 1961-02-15 0 2.7051861747175
"162708" 1961-02-16 0 2.7051861747175
"162708" 1961-02-17 0 3.00518636545237
"162708" 1961-02-18 0 0.905186282005863
"162708" 1961-02-19 6.42124277303489 0.805186258164005
"162708" 1961-02-20 0 3.2051861747175
"162708" 1961-02-21 0 2.00518624624308
"162708" 1961-02-22 0 2.10518627008493
"162708" 1961-02-23 0 2.80518631776865
"162708" 1961-02-24 0 1.70518629392679
"162708" 1961-02-25 0 1.00518624624308
"162708" 1961-02-26 0 1.00518624624308
"162708" 1961-02-27 0 3.30518631776865
"162708" 1961-02-28 1.89479292884846 3.60518627008493
"162708" 1961-03-01 1.68426045091373 1.70518629392679
"162708" 1961-03-02 1.36846154578087 2.10518627008493
"162708" 1961-03-03 2.00005923055942 3.2051861747175
"162708" 1961-03-04 0 2.40518622240122
"162708" 1961-03-05 0 3.50518636545237
"162708" 1961-03-06 0 3.7051861747175
"162708" 1961-03-07 0 5.10518627008493
"162708" 1961-03-08 0 5.7051861747175
"162708" 1961-03-09 0 5.9051864608198
"162708" 1961-03-10 0 8.00518636545237
"162708" 1961-03-11 0 7.50518636545237
"162708" 1961-03-12 3.05272212218178 9.80518607935007
"162708" 1961-03-13 8.73710115970153 6.60518627008493
"162708" 1961-03-14 0.421065112728433 7.30518607935007
"162708" 1961-03-15 0 8.4051864608198
"162708" 1961-03-16 0 9.60518627008493
"162708" 1961-03-17 0 8.80518607935007
"162708" 1961-03-18 8.63183448152903 9.4051864608198
"162708" 1961-03-19 0.631597684778547 2.10518627008493
"162708" 1961-03-20 4.42118341698829 1.00518624624308
"162708" 1961-03-21 0.631597684778547 1.10518627008493
"162708" 1961-03-22 0.421065112728433 -0.594813717994137
"162708" 1961-03-23 0.210532556364217 3.60518627008493
"162708" 1961-03-24 0 6.4051864608198
"162708" 1961-03-25 0 6.10518627008493
"162708" 1961-03-26 0 8.4051864608198
"162708" 1961-03-27 0.631597684778547 2.80518631776865
"162708" 1961-03-28 2.21059170849415 0.805186258164005
"162708" 1961-03-29 1.89479292884846 3.30518631776865
"162708" 1961-03-30 5.78964521374352 6.30518607935007
"162708" 1961-03-31 11.7898227799346 5.10518627008493
"162708" 1961-04-01 2.84218951875987 7.2051861747175
"162708" 1961-04-02 1.57899414920278 8.10518627008493
"162708" 1961-04-03 4.42118341698829 8.20518665155466
"162708" 1961-04-04 0.105266278182108 9.00518588861521
"162708" 1961-04-05 0 14.2051866515547
"162708" 1961-04-06 0 14.6051862700849
"162708" 1961-04-07 3.15798829840556 15.7051866515547
"162708" 1961-04-08 5.3685800068997 11.3051860793501
"162708" 1961-04-09 0 5.60518627008493
"162708" 1961-04-10 0 7.80518607935007
"162708" 1961-04-11 1.05266276613519 8.50518588861521
