"ID" "DTM" "P" "TMP"
"163102" 1961-01-01 0.102184265979381 -1.40707300783248
"163102" 1961-01-02 0 -2.20707296014877
"163102" 1961-01-03 0.204368531958762 -0.407073007832482
"163102" 1961-01-04 0 0.29292699514775
"163102" 1961-01-05 0.306552805551464 0.192926993657634
"163102" 1961-01-06 0 -1.1070730555162
"163102" 1961-01-07 0.408737063917524 0.29292699514775
"163102" 1961-01-08 0.306552805551464 0.592926992167518
"163102" 1961-01-09 0.408737063917524 1.69292701600938
"163102" 1961-01-10 0 0.492926998127983
"163102" 1961-01-11 0 -0.50707303167434
"163102" 1961-01-12 0 -4.50707291246505
"163102" 1961-01-13 0 -4.10707281709762
"163102" 1961-01-14 0.306552805551464 -2.20707296014877
"163102" 1961-01-15 0.102184265979381 -2.80707310319991
"163102" 1961-01-16 0 -5.70707319856735
"163102" 1961-01-17 0 -5.40707300783248
"163102" 1961-01-18 0 -9.80707262636276
"163102" 1961-01-19 0 -8.10707281709762
"163102" 1961-01-20 0 -6.20707319856735
"163102" 1961-01-21 0 -4.90707300783248
"163102" 1961-01-22 0 -3.6070730555162
"163102" 1961-01-23 3.06552793370151 -3.70707296014877
"163102" 1961-01-24 1.22621122220586 -3.6070730555162
"163102" 1961-01-25 0 -6.90707300783248
"163102" 1961-01-26 0 -12.2070731985673
"163102" 1961-01-27 0 -10.4070730078325
"163102" 1961-01-28 0 -8.30707262636276
"163102" 1961-01-29 0 -1.6070730555162
"163102" 1961-01-30 3.88300200062999 2.09292699216752
"163102" 1961-01-31 3.16771210070772 4.09292699216752
"163102" 1961-02-01 2.04368528913434 1.09292699216752
"163102" 1961-02-02 0.715289839015705 0.99292696832566
"163102" 1961-02-03 0.817474127835049 0.192926993657634
"163102" 1961-02-04 3.16771210070772 -0.707073019753411
"163102" 1961-02-05 0 -4.20707319856735
"163102" 1961-02-06 0 -1.70707296014877
"163102" 1961-02-07 1.12402693338651 1.29292703985123
"163102" 1961-02-08 5.9266875333906 1.29292703985123
"163102" 1961-02-09 12.7730330570896 3.49292708753495
"163102" 1961-02-10 0.408737063917524 1.99292696832566
"163102" 1961-02-11 8.2769258107961 3.19292689680009
"163102" 1961-02-12 2.04368528913434 2.3929269444838
"163102" 1961-02-13 0.204368531958762 2.59292699216752
"163102" 1961-02-14 0 3.79292703985123
"163102" 1961-02-15 0 2.69292689680009
"163102" 1961-02-16 0 2.69292689680009
"163102" 1961-02-17 0 2.99292708753495
"163102" 1961-02-18 0 0.892927004088447
"163102" 1961-02-19 6.23324003440922 0.792926980246589
"163102" 1961-02-20 0 3.19292689680009
"163102" 1961-02-21 0 1.99292696832566
"163102" 1961-02-22 0 2.09292699216752
"163102" 1961-02-23 0 2.79292703985123
"163102" 1961-02-24 0 1.69292701600938
"163102" 1961-02-25 0 0.99292696832566
"163102" 1961-02-26 0 0.99292696832566
"163102" 1961-02-27 0 3.29292703985123
"163102" 1961-02-28 1.83931671149565 3.59292699216752
"163102" 1961-03-01 1.6349482556701 1.69292701600938
"163102" 1961-03-02 1.32839538921207 2.09292699216752
"163102" 1961-03-03 1.94150100031499 3.19292689680009
"163102" 1961-03-04 0 2.3929269444838
"163102" 1961-03-05 0 3.49292708753495
"163102" 1961-03-06 0 3.69292689680009
"163102" 1961-03-07 0 5.09292699216752
"163102" 1961-03-08 0 5.69292689680009
"163102" 1961-03-09 0 5.89292718290238
"163102" 1961-03-10 0 7.99292708753495
"163102" 1961-03-11 0 7.49292708753495
"163102" 1961-03-12 2.9633437666953 9.79292680143265
"163102" 1961-03-13 8.48129414480852 6.59292699216752
"163102" 1961-03-14 0.408737063917524 7.29292680143265
"163102" 1961-03-15 0 8.39292718290238
"163102" 1961-03-16 0 9.59292699216752
"163102" 1961-03-17 0 8.79292680143265
"163102" 1961-03-18 8.37910949054977 9.39292718290238
"163102" 1961-03-19 0.613105611102929 2.09292699216752
"163102" 1961-03-20 4.29173891228109 0.99292696832566
"163102" 1961-03-21 0.613105611102929 1.09292699216752
"163102" 1961-03-22 0.408737063917524 -0.607072995911553
"163102" 1961-03-23 0.204368531958762 3.59292699216752
"163102" 1961-03-24 0 6.39292718290238
"163102" 1961-03-25 0 6.09292699216752
"163102" 1961-03-26 0 8.39292718290238
"163102" 1961-03-27 0.613105611102929 2.79292703985123
"163102" 1961-03-28 2.14586945614055 0.792926980246589
"163102" 1961-03-29 1.83931671149565 3.29292703985123
"163102" 1961-03-30 5.62013454511943 6.29292680143265
"163102" 1961-03-31 11.4446374242513 5.09292699216752
"163102" 1961-04-01 2.75897518905661 7.19292689680009
"163102" 1961-04-02 1.53276396685075 8.09292699216752
"163102" 1961-04-03 4.29173891228109 8.19292737363724
"163102" 1961-04-04 0.102184265979381 8.99292661069779
"163102" 1961-04-05 0 14.1929273736372
"163102" 1961-04-06 0 14.5929269921675
"163102" 1961-04-07 3.06552793370151 15.6929273736372
"163102" 1961-04-08 5.21139738984205 11.2929268014327
"163102" 1961-04-09 0 5.59292699216752
"163102" 1961-04-10 0 7.79292680143265
"163102" 1961-04-11 1.02184264456717 8.49292661069779
"163102" 1961-04-12 0 9.99292661069779
"163102" 1961-04-13 0 13.4929266106978
"163102" 1961-04-14 0 14.9929266106978
"163102" 1961-04-15 0.613105611102929 13.7929268014327
"163102" 1961-04-16 16.0429293248035 8.79292680143265
"163102" 1961-04-17 0.919658355747825 10.4929266106978
"163102" 1961-04-18 0.613105611102929 11.6929273736372
"163102" 1961-04-19 0 10.3929271829024
"163102" 1961-04-20 0 10.3929271829024
"163102" 1961-04-21 0 11.4929266106978
"163102" 1961-04-22 0 11.1929273736372
"163102" 1961-04-23 0 9.99292661069779
"163102" 1961-04-24 0 11.4929266106978
"163102" 1961-04-25 0 9.99292661069779
"163102" 1961-04-26 0.510921322283585 11.9929266106978
"163102" 1961-04-27 12.1599270805473 10.0929269921675
"163102" 1961-04-28 0 10.1929273736372
"163102" 1961-04-29 0.102184265979381 12.1929273736372
"163102" 1961-04-30 1.12402693338651 11.9929266106978
"163102" 1961-05-01 1.53276396685075 11.0929269921675
"163102" 1961-05-02 0.204368531958762 11.2929268014327
"163102" 1961-05-03 2.45242244441171 11.9929266106978
"163102" 1961-05-04 0 11.6929273736372
"163102" 1961-05-05 0 15.8929271829024
"163102" 1961-05-06 0.408737063917524 13.5929269921675
"163102" 1961-05-07 1.43057967803141 11.6929273736372
"163102" 1961-05-08 2.9633437666953 9.49292661069779
"163102" 1961-05-09 5.10921322283585 7.59292699216752
"163102" 1961-05-10 3.6786334229913 6.59292699216752
"163102" 1961-05-11 3.3720806783464 6.09292699216752
"163102" 1961-05-12 0.817474127835049 5.99292708753495
"163102" 1961-05-13 2.9633437666953 7.79292680143265
"163102" 1961-05-14 0 8.49292661069779
"163102" 1961-05-15 0 7.59292699216752
"163102" 1961-05-16 2.35023803377923 7.89292718290238
"163102" 1961-05-17 0.102184265979381 8.09292699216752
"163102" 1961-05-18 0 8.09292699216752
"163102" 1961-05-19 0.102184265979381 9.69292737363724
"163102" 1961-05-20 0.306552805551464 10.4929266106978
"163102" 1961-05-21 5.9266875333906 10.4929266106978
"163102" 1961-05-22 0.306552805551464 11.0929269921675
"163102" 1961-05-23 0 11.2929268014327
"163102" 1961-05-24 0 12.4929266106978
"163102" 1961-05-25 0 14.1929273736372
"163102" 1961-05-26 1.43057967803141 16.0929269921675
"163102" 1961-05-27 17.4735096119006 14.3929271829024
"163102" 1961-05-28 1.6349482556701 6.19292689680009
"163102" 1961-05-29 20.4368528913434 7.59292699216752
"163102" 1961-05-30 0 8.09292699216752
"163102" 1961-05-31 0 13.1929273736372
"163102" 1961-06-01 0 17.792927755107
"163102" 1961-06-02 5.82450287913185 16.9929266106978
"163102" 1961-06-03 20.0281162233185 12.5929269921675
"163102" 1961-06-04 6.23324003440922 14.1929273736372
"163102" 1961-06-05 11.1380844359801 15.2929268014327
"163102" 1961-06-06 7.15289851197018 15.6929273736372
"163102" 1961-06-07 5.21139738984205 15.9929266106978
"163102" 1961-06-08 7.86818816826618 15.3929271829024
"163102" 1961-06-09 0.102184265979381 16.8929262292281
"163102" 1961-06-10 0.102184265979381 15.0929269921675
"163102" 1961-06-11 0 13.0929269921675
"163102" 1961-06-12 0 13.5929269921675
"163102" 1961-06-13 4.90484488882343 12.6929273736372
"163102" 1961-06-14 8.78784713307969 11.5929269921675
"163102" 1961-06-15 0 12.2929268014327
"163102" 1961-06-16 0 13.8929271829024
"163102" 1961-06-17 0 15.7929268014327
"163102" 1961-06-18 0 19.4929266106978
"163102" 1961-06-19 0.306552805551464 16.792927755107
"163102" 1961-06-20 0 14.4929266106978
"163102" 1961-06-21 0 16.8929262292281
"163102" 1961-06-22 13.9992440356692 18.0929269921675
"163102" 1961-06-23 0 17.9929266106978
"163102" 1961-06-24 0 19.0929269921675
"163102" 1961-06-25 0 22.292927755107
"163102" 1961-06-26 0.510921322283585 21.1929273736372
"163102" 1961-06-27 10.3206110999304 20.5929269921675
"163102" 1961-06-28 0 12.8929271829024
"163102" 1961-06-29 0 15.3929271829024
"163102" 1961-06-30 0 18.1929273736372
"163102" 1961-07-01 0 20.3929262292281
"163102" 1961-07-02 0 21.9929266106978
"163102" 1961-07-03 0 22.9929266106978
"163102" 1961-07-04 0.715289839015705 18.5929269921675
"163102" 1961-07-05 0.613105611102929 11.6929273736372
"163102" 1961-07-06 0 11.6929273736372
"163102" 1961-07-07 0 12.9929266106978
"163102" 1961-07-08 3.88300200062999 14.9929266106978
"163102" 1961-07-09 3.16771210070772 12.9929266106978
"163102" 1961-07-10 1.83931671149565 13.4929266106978
"163102" 1961-07-11 0.919658355747825 18.4929266106978
"163102" 1961-07-12 0 21.3929262292281
"163102" 1961-07-13 4.49610773354605 15.4929266106978
"163102" 1961-07-14 0 15.5929269921675
"163102" 1961-07-15 15.53200800252 15.6929273736372
"163102" 1961-07-16 1.32839538921207 14.2929268014327
"163102" 1961-07-17 1.83931671149565 11.8929271829024
"163102" 1961-07-18 6.43760885567418 12.7929268014327
"163102" 1961-07-19 1.83931671149565 13.7929268014327
"163102" 1961-07-20 3.78081783362378 13.9929266106978
"163102" 1961-07-21 1.22621122220586 13.9929266106978
"163102" 1961-07-22 0.102184265979381 13.9929266106978
"163102" 1961-07-23 0 13.6929273736372
"163102" 1961-07-24 0 12.5929269921675
"163102" 1961-07-25 0 12.7929268014327
"163102" 1961-07-26 0 17.1929273736372
"163102" 1961-07-27 2.35023803377923 18.792927755107
"163102" 1961-07-28 12.262111734806 16.0929269921675
"163102" 1961-07-29 2.04368528913434 11.5929269921675
"163102" 1961-07-30 2.75897518905661 11.5929269921675
"163102" 1961-07-31 0 12.8929271829024
"163102" 1961-08-01 0 15.5929269921675
"163102" 1961-08-02 0.408737063917524 15.4929266106978
